vipno,dptno,udp_ud_counts,udp_ud_sum,udp_ud_day_ucounts,udp_first_ud_counts,udp_second_ud_counts,udp_fourth_ud_counts,udp_fifth_ud_counts,udp_trend_ud_counts_df,udp_first_ud_sum,udp_second_ud_sum,udp_fourth_ud_sum,udp_fifth_ud_sum,udp_trend_ud_sum_df,udp_first_ud_day_ucounts,udp_second_ud_day_ucounts,udp_fourth_ud_day_ucounts,udp_fifth_ud_day_ucounts,udp_trend_ud_day_ucounts_df,udp_monthly_ud_counts_mean,udp_monthly_ud_counts_std,udp_monthly_ud_counts_max,udp_monthly_ud_counts_median,udp_monthly_ud_sum_mean,udp_monthly_ud_sum_std,udp_monthly_ud_sum_max,udp_monthly_ud_sum_median,udp_monthly_ud_day_ucounts_mean,udp_monthly_ud_day_ucounts_std,udp_monthly_ud_day_ucounts_max,udp_monthly_ud_day_ucounts_median,udp_ud_l_w_counts,udp_ud_l_w_sum,udp_ud_l_w_day_ucounts,udp_ud_l_m_counts,udp_ud_l_m_sum,udp_ud_l_m_day_ucounts,udp_ud_counts_bias,udp_ud_counts_bias_divide_std,udp_ud_counts_bias_divide_mean,udp_ud_sum_bias,udp_ud_sum_bias_divide_std,udp_ud_sum_bias_divide_mean,udp_ud_day_ucounts_bias,udp_ud_day_ucounts_bias_divide_std,udp_ud_day_ucounts_bias_divide_mean,udp_similarity_max_1,udp_similarity_max_2,udp_similarity_mean_1,udp_similarity_mean_2
1591013227632,22002,1,10.7,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,10.7,3.2099999999999995,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.675,5.35,10.7,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,10.7,1.0,1.0,0.0,0.0,10.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1591013227632,30380,1,0.2,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.2,0.06000000000000001,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,0.05,0.1,0.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1591013471721,14010,1,9.9,1,1.0,0.0,0.0,0.0,-0.3,9.9,0.0,0.0,0.0,-2.97,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.475,4.95,9.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.3000000000000003,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.06060606060606061,0.08695652173913043,0.06060606060606061,0.08695652173913043
1591013471721,14072,1,10.0,1,1.0,0.0,0.0,0.0,-0.3,10.0,0.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.5,5.0,10.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.3333333333333335,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.9090909090909091,1.0,0.9090909090909091,1.0
1591013471721,14275,3,22.8,1,0.0,3.0,0.0,0.0,-0.3,0.0,22.8,0.0,0.0,-2.2800000000000002,0.0,1.0,0.0,0.0,-0.1,0.75,1.5,3.0,0.0,5.7,11.4,22.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,-7.6000000000000005,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.3125,0.38095238095238093,0.296875,0.3571428571428571
1591013471721,14403,2,44.010000000000005,2,0.0,0.0,1.0,1.0,0.4,0.0,0.0,29.03,14.98,7.397,0.0,0.0,1.0,1.0,0.4,0.5,0.5773502691896257,1.0,0.5,11.002500000000001,13.939407866429143,29.03,7.49,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,1.0,14.98,1.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,5.303333333333333,0.3164189728834635,0.5480537375129175,0.6666666666666667,1.1547005383792515,2.0000000000000004,1.2592592592592593,1.3043478260869565,1.2592592592592593,1.3043478260869565
1591013471721,14593,3,42.1,1,0.0,3.0,0.0,0.0,-0.3,0.0,42.1,0.0,0.0,-4.21,0.0,1.0,0.0,0.0,-0.1,0.75,1.5,3.0,0.0,10.525,21.05,42.1,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,-14.033333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,3.0,3.0,3.0,3.0
1591013471721,14774,1,69.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,69.9,0.0,0.0,-6.99,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,17.475,34.95,69.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-23.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
1591013471721,14831,1,7.5,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,7.5,2.25,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.875,3.75,7.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,7.5,1.0,1.0,0.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,0.2702702702702703,0.3103448275862069,0.2702702702702703,0.3103448275862069
1591013471721,14900,1,2.5,1,0.0,1.0,0.0,0.0,-0.1,0.0,2.5,0.0,0.0,-0.25,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,0.625,1.25,2.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.8333333333333334,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.5656565656565656,0.75,0.5656565656565656,0.75
1591013471721,14917,1,11.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,11.0,0.0,0.0,-1.1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.75,5.5,11.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.6666666666666665,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.2,0.2,0.2,0.2
1591013471721,15111,1,7.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,7.9,2.37,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.975,3.9500000000000006,7.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,7.9,1.0,1.0,0.0,0.0,7.9,0.0,0.0,1.0,0.0,0.0,0.14583333333333334,0.1935483870967742,0.14583333333333334,0.1935483870967742
1591013471721,15130,1,16.5,1,0.0,1.0,0.0,0.0,-0.1,0.0,16.5,0.0,0.0,-1.65,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,4.125,8.25,16.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-5.5,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.09691629955947137,0.1440677966101695,0.09691629955947137,0.1440677966101695
1591013471721,15420,1,25.8,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,25.8,0.0,2.5800000000000005,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,6.45,12.9,25.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-8.6,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
1591013471721,22030,1,20.83,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,20.83,6.249,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,5.2075,10.415,20.83,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,20.83,1.0,1.0,0.0,0.0,20.83,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1591013471721,23110,3,32.0,2,2.0,0.0,1.0,0.0,-0.5,20.0,0.0,12.0,0.0,-4.8,1.0,0.0,1.0,0.0,-0.2,0.75,0.9574271077563381,2.0,0.5,8.0,9.797958971132712,20.0,6.0,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-10.666666666666666,-1.0596258856520349,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,3.0,3.0,3.0,3.0
1591013471721,25101,1,2.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,2.0,0.0,0.0,-0.2,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,0.5,1.0,2.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
1591013471721,25111,1,8.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,8.0,0.0,0.0,-0.8,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.0,4.0,8.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.6666666666666665,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
1591013471721,27000,4,74.63,4,0.0,0.0,2.0,2.0,0.8,0.0,0.0,28.259999999999998,46.370000000000005,16.737000000000002,0.0,0.0,2.0,2.0,0.8,1.0,1.1547005383792515,2.0,1.0,18.6575,22.777146989910744,46.370000000000005,14.129999999999999,1.0,1.1547005383792515,2.0,1.0,0.0,0.0,0.0,2.0,46.370000000000005,2.0,1.3333333333333335,1.1547005383792515,2.0000000000000004,36.95,2.2646594953881825,3.9225053078556265,1.3333333333333335,1.1547005383792515,2.0000000000000004,4.0,4.0,4.0,4.0
1591013471721,27002,1,14.72,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,14.72,0.0,1.472,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,3.68,7.36,14.72,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.906666666666667,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
1591013471721,30161,1,5.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.9,0.0,0.0,-0.5900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.9666666666666668,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1591013471721,30331,1,7.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,7.9,2.37,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.975,3.9500000000000006,7.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,7.9,1.0,1.0,0.0,0.0,7.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1591013471721,30351,1,12.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,12.9,0.0,0.0,-1.29,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,3.225,6.450000000000001,12.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1591013471721,30356,1,22.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,22.9,6.869999999999999,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,5.725,11.45,22.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,22.9,1.0,1.0,0.0,0.0,22.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1591013471721,30380,3,0.7,3,1.0,1.0,0.0,1.0,-0.1,0.2,0.3,0.0,0.2,-0.03,1.0,1.0,0.0,1.0,-0.1,0.75,0.5,1.0,1.0,0.175,0.12583057392117916,0.3,0.2,0.75,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.2,1.0,0.33333333333333337,0.5773502691896257,0.5000000000000001,0.033333333333333354,0.21821789023599253,0.20000000000000012,0.33333333333333337,0.5773502691896257,0.5000000000000001,3.0,3.0,3.0,3.0
1591013471721,30514,1,6.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,6.9,0.0,0.0,-0.6900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.725,3.4500000000000006,6.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.3000000000000003,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.8333333333333334,0.8,0.8333333333333334,0.8
1591013471721,30515,1,4.2,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,4.2,1.2600000000000002,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.05,2.1,4.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,4.2,1.0,1.0,0.0,0.0,4.2,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1591013471721,30816,1,6.6,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,6.6,1.9799999999999998,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.65,3.3,6.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,6.6,1.0,1.0,0.0,0.0,6.6,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1591013471721,30832,1,11.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,11.0,0.0,0.0,-1.1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.75,5.5,11.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.6666666666666665,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
1591013471721,32416,1,9.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,9.9,2.97,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.475,4.95,9.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,9.9,1.0,1.0,0.0,0.0,9.9,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1591013471721,34038,1,9.1,1,1.0,0.0,0.0,0.0,-0.3,9.1,0.0,0.0,0.0,-2.7299999999999995,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.275,4.549999999999999,9.1,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.033333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
1591013766650,10000,1,10.8,1,1.0,0.0,0.0,0.0,-0.3,10.8,0.0,0.0,0.0,-3.2400000000000007,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.7,5.400000000000001,10.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.6,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.4777777777777778,0.5454545454545454,0.4777777777777778,0.5454545454545454
1591013766650,10140,1,1.8,1,1.0,0.0,0.0,0.0,-0.3,1.8,0.0,0.0,0.0,-0.54,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,0.45,0.9000000000000001,1.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.6,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.38235294117647056,0.4117647058823529,0.38235294117647056,0.4117647058823529
1591013766650,10151,1,36.0,1,1.0,0.0,0.0,0.0,-0.3,36.0,0.0,0.0,0.0,-10.8,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,9.0,18.0,36.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-12.0,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.8620689655172413,0.8125,0.8620689655172413,0.8125
1591013766650,10152,4,18.8,1,4.0,0.0,0.0,0.0,-1.2,18.8,0.0,0.0,0.0,-5.640000000000001,1.0,0.0,0.0,0.0,-0.3,1.0,2.0,4.0,0.0,4.7,9.4,18.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-0.5773502691896256,-1.0,-6.266666666666667,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,2.5806451612903225,2.9473684210526314,2.5806451612903225,2.9473684210526314
1591013766650,11104,1,22.0,1,1.0,0.0,0.0,0.0,-0.3,22.0,0.0,0.0,0.0,-6.6,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,5.5,11.0,22.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-7.333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.1,0.14285714285714285,0.1,0.14285714285714285
1591013766650,11500,3,28.9,1,0.0,3.0,0.0,0.0,-0.3,0.0,28.9,0.0,0.0,-2.8899999999999997,0.0,1.0,0.0,0.0,-0.1,0.75,1.5,3.0,0.0,7.225,14.449999999999996,28.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,-9.633333333333333,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.5555555555555556,0.7272727272727273,0.2592592592592593,0.37373737373737376
1591013766650,11532,2,10.6,1,2.0,0.0,0.0,0.0,-0.6,10.6,0.0,0.0,0.0,-3.1799999999999997,1.0,0.0,0.0,0.0,-0.3,0.5,1.0,2.0,0.0,2.65,5.299999999999999,10.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-3.533333333333333,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666
1591013766650,14050,2,9.0,1,2.0,0.0,0.0,0.0,-0.6,9.0,0.0,0.0,0.0,-2.7,1.0,0.0,0.0,0.0,-0.3,0.5,1.0,2.0,0.0,2.25,4.5,9.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-3.0,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.4583333333333333,0.5625,0.25,0.3125
1591013766650,14052,3,17.5,1,3.0,0.0,0.0,0.0,-0.9,17.5,0.0,0.0,0.0,-5.25,1.0,0.0,0.0,0.0,-0.3,0.75,1.5,3.0,0.0,4.375,8.75,17.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,-5.833333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.59375,0.625,0.515625,0.59375
1591013766650,14054,3,14.9,1,3.0,0.0,0.0,0.0,-0.9,14.9,0.0,0.0,0.0,-4.470000000000001,1.0,0.0,0.0,0.0,-0.3,0.75,1.5,3.0,0.0,3.725,7.450000000000001,14.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.5773502691896258,-1.0,-4.966666666666667,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.3333333333333333,0.4166666666666667,0.1515151515151515,0.19444444444444445
1591013766650,14075,1,12.9,1,1.0,0.0,0.0,0.0,-0.3,12.9,0.0,0.0,0.0,-3.87,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,3.225,6.450000000000001,12.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
1591013766650,14077,1,12.8,1,1.0,0.0,0.0,0.0,-0.3,12.8,0.0,0.0,0.0,-3.8400000000000007,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,3.2,6.400000000000001,12.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.266666666666667,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.125,0.125,0.125,0.125
1591013766650,14091,1,5.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.9,0.0,0.0,-0.5900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.9666666666666668,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.6198347107438017,0.75,0.6198347107438017,0.75
1591013766650,14722,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.09230769230769231,0.06896551724137931,0.09230769230769231,0.06896551724137931
1591013766650,14830,1,9.3,1,1.0,0.0,0.0,0.0,-0.3,9.3,0.0,0.0,0.0,-2.79,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.325,4.65,9.3,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.1,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.38461538461538464,0.4166666666666667,0.38461538461538464,0.4166666666666667
1591013766650,15004,1,5.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.9,0.0,0.0,-0.5900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.9666666666666668,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.32575757575757575,0.37037037037037035,0.32575757575757575,0.37037037037037035
1591013766650,15104,1,15.9,1,1.0,0.0,0.0,0.0,-0.3,15.9,0.0,0.0,0.0,-4.7700000000000005,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,3.975,7.95,15.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-5.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.24,0.21052631578947367,0.24,0.21052631578947367
1591013766650,15110,2,16.8,2,0.0,1.0,1.0,0.0,0.0,0.0,8.4,8.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5773502691896257,1.0,0.5,4.2,4.849742261192857,8.4,4.2,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.1547005383792512,-1.0,-5.6000000000000005,-1.1547005383792517,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,0.07627118644067797,0.11891891891891893,0.07627118644067797,0.11891891891891893
1591013766650,15130,1,6.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,6.9,2.0700000000000003,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.725,3.4500000000000006,6.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,6.9,1.0,1.0,0.0,0.0,6.9,0.0,0.0,1.0,0.0,0.0,0.01762114537444934,0.03389830508474576,0.01762114537444934,0.03389830508474576
1591013766650,15139,2,13.8,2,2.0,0.0,0.0,0.0,-0.6,13.8,0.0,0.0,0.0,-4.140000000000001,2.0,0.0,0.0,0.0,-0.6,0.5,1.0,2.0,0.0,3.45,6.900000000000001,13.8,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-4.6000000000000005,-0.5773502691896258,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,0.43478260869565216,0.47058823529411764,0.43478260869565216,0.47058823529411764
1591013766650,15231,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,1.0,1.0,1.0,1.0
1591013766650,15242,1,2.4,1,0.0,1.0,0.0,0.0,-0.1,0.0,2.4,0.0,0.0,-0.24,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,0.6,1.2,2.4,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.7999999999999999,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,0.6153846153846154,0.6521739130434783,0.6153846153846154,0.6521739130434783
